GeneID,Bcells,Malignant,Fibroblasts
CDH5,0.001635726,0.0032192427,0.011410513
CDH6,0.0,0.0,0.06495214
CDH7,0.0,0.0017559505,0.0
CDH8,0.0,0.004682535,0.0017554634
CDH9,0.0,0.0,0.0
CDHR1,0.0,0.0011706337,0.0
CDHR2,0.0,0.0,0.0
CDHR3,0.002180968,0.010243044,0.012288244
CDHR4,0.0,0.007023802,0.0035109269
CDHR5,0.0,0.0011706337,0.0
CDIP1,0.06651952,0.081359036,0.16852449
CDIPT,0.16411784,0.62160647,0.8926531
CDIPTOSP,0.0,0.017266847,0.0008777317
CDK1,0.069790974,0.11618539,0.011410513
CDK10,0.06597428,0.24729636,0.21679972
CDK11A,0.12104372,0.1337449,0.12376017
CDK11B,0.1155913,0.24436979,0.2238216
CDK12,0.13412954,0.40152735,0.26507497
CDK13,0.06761001,0.23002951,0.1465812
CDK14,0.0883292,0.029851157,0.20538923
CDK15,0.000545242,0.0014632922,0.0035109269
CDK16,0.053433713,0.46708283,0.22908798
CDK17,0.06870049,0.09628462,0.078118116
CDK18,0.007633388,0.16096213,0.054419365
CDK19,0.033805005,0.14808516,0.11849378
CDK2,0.022354923,0.05648307,0.080751315
CDK20,0.001635726,0.03746028,0.05003071
CDK2AP1,0.003816694,0.08048107,0.10006142
CDK2AP2,0.6701025,2.0047102,0.45817596
CDK3,0.0,0.0,0.0
CDK4,0.22191349,0.79398227,1.1340294
CDK5,0.0545242,0.15891352,0.10357234
CDK5R1,0.014176291,0.027217234,0.008777318
CDK5R2,0.0,0.0014632922,0.0008777317
CDK5RAP1,0.059431378,0.16213277,0.11410512
CDK5RAP2,0.0441646,0.1823262,0.15272531
CDK5RAP3,0.35876924,0.579171,0.43886587
CDK6,0.07469816,0.05648307,0.23610982
CDK7,0.036531214,0.14720719,0.082506776
CDK8,0.031624034,0.05940966,0.05880802
CDK9,0.070336215,0.21012874,0.14482574
CDKAL1,0.033805005,0.09540664,0.06758534
CDKL1,0.000545242,0.012584312,0.016676903
CDKL2,0.000545242,0.22973685,0.0026331951
CDKL3,0.00545242,0.036582302,0.052663904
CDKL4,0.000545242,0.004682535,0.0008777317
CDKL5,0.007633388,0.073164605,0.08777317
CDKN1A,1.1586393,0.873878,1.8204156
CDKN1B,0.3216928,0.33158198,0.34143764
CDKN1C,0.017447744,0.25110093,0.64249957
CDKN2A,0.11231985,3.1498826,0.090406366
CDKN2A-DT,0.0,0.0,0.0
CDKN2AIP,0.081786305,0.1949105,0.21153334
CDKN2AIPNL,0.108503155,0.23237078,0.18520139
CDKN2B,0.008723872,0.35996985,0.09918368
CDKN2B-AS1,0.001090484,0.016096214,0.004388659
CDKN2C,0.12431517,0.06701878,0.44676545
CDKN2D,0.0986888,0.09306537,0.090406366
CDKN3,0.07742436,0.17676568,0.026331952
CDNF,0.014176291,0.010535703,0.010532781
CDO1,0.00272621,0.00058531685,0.28965148
CDON,0.001090484,0.024875965,0.07724039
CDPF1,0.020719197,0.03863091,0.07285173
CDR1,0.0,0.00058531685,0.0017554634
CDR1-AS,0.001090484,0.007023802,0.06144122
CDR2,0.047436055,0.18027759,0.16940223
CDR2L,0.002180968,0.20515355,0.044764314
CDRT1,0.000545242,0.0,0.0008777317
CDRT15,0.0,0.0,0.0
CDRT15L2,0.001090484,0.0,0.0
CDRT4,0.001090484,0.0023412674,0.0017554634
CDS1,0.004907178,0.30173084,0.01492144
CDS2,0.14885107,0.22710294,0.17730181
CDSN,0.0,0.0079017775,0.0
CDT1,0.05288847,0.07492056,0.012288244
CDV3,0.42038158,0.84636813,0.5125953
CDX1,0.0,0.0,0.014043707
CDX2,0.0,0.0,0.0
CDY2A,0.0,0.0,0.0
CDYL,0.04252888,0.2434918,0.09742822
CDYL2,0.006542904,0.021656722,0.019310098
CEACAM1,0.011450082,0.2104214,0.0026331951
CEACAM16,0.0,0.00087797525,0.0
CEACAM19,0.000545242,0.022534698,0.009655049
CEACAM20,0.0,0.0,0.0
CEACAM21,0.018538227,0.0017559505,0.0035109269
CEACAM3,0.0,0.00087797525,0.0
CEACAM4,0.0,0.0073164604,0.0
CEACAM5,0.00545242,1.6143037,0.013165976
CEACAM6,0.040347908,8.449926,0.05793029
CEACAM7,0.0,0.004975193,0.0
CEACAM8,0.001090484,0.00058531685,0.0017554634
CEBPA,0.006542904,0.2534422,0.018432366
CEBPA-DT,0.000545242,0.01638887,0.0052663903
CEBPB,0.33205238,1.6950775,3.5820231
CEBPB-AS1,0.002180968,0.0038045594,0.013165976
CEBPD,0.056705166,3.738126,3.8330545
CEBPE,0.001635726,0.00087797525,0.0017554634
CEBPG,0.13303904,0.29646298,0.09742822
CEBPZ,0.13576525,0.40591723,0.31861663
CEBPZOS,0.12158897,0.29031715,0.3159834
ADA2,0.2840711,0.0330704,0.06670761
CECR2,0.001635726,0.045654714,0.021065561
CECR3,0.0,0.0,0.0008777317
HDHD5,0.05288847,0.1808629,0.16852449
HDHD5-AS1,0.000545242,0.004975193,0.004388659
TMEM121B,0.0,0.0020486088,0.0008777317
CECR7,0.016902503,0.0040972177,0.004388659
CEL,0.000545242,0.004682535,0.0008777317
CELA1,0.001635726,0.0011706337,0.0
CELA2A,0.000545242,0.00058531685,0.0026331951
CELA2B,0.0,0.0,0.0
CELA3A,0.0,0.0,0.0
CELA3B,0.0,0.0,0.0
CELF1,0.17611317,0.97747916,0.41428936
CELF2,0.26444238,0.5349796,0.77328163
CELF2-AS1,0.0,0.0,0.0
CELF2-AS2,0.0,0.0,0.0
CELF3,0.0,0.00029265843,0.0
CELF4,0.003271452,0.029851157,0.023698756
CELF5,0.0,0.009950386,0.0008777317
CELF6,0.0,0.0,0.0
CELSR1,0.009269114,0.2153966,0.016676903
CELSR2,0.001635726,0.07374992,0.01492144
CELSR3,0.001090484,0.03863091,0.0035109269
LINC02585,0.0,0.00029265843,0.0
CEMIP,0.001635726,0.05092256,0.09918368
CEMP1,0.0,0.0,0.0
CEND1,0.002180968,0.00029265843,0.007899585
CENPA,0.047436055,0.051507883,0.006144122
CENPB,0.02399065,0.32982603,0.16150263
CENPBD1,0.009269114,0.04419142,0.05090844
CENPC,0.11177461,0.08223701,0.24049848
CENPE,0.028352583,0.02750989,0.007899585
CENPF,0.08124106,0.17296112,0.02545422
CENPH,0.06761001,0.11267349,0.05178617
CENPI,0.00272621,0.009072411,0.0035109269
CENPJ,0.020173954,0.03189977,0.06495214
CENPK,0.034350246,0.09628462,0.017554635
CENPL,0.025626373,0.17764366,0.084262244
CENPM,0.15539397,0.0936507,0.013165976
CENPN,0.071426705,0.08340765,0.03072061
CENPO,0.009269114,0.02194938,0.009655049
CENPP,0.013085808,0.025753941,0.102694616
CENPQ,0.02998831,0.053263836,0.05968576
CENPT,0.09378163,0.092187405,0.24049848
CENPU,0.050707504,0.089846134,0.01579917
CENPV,0.044709846,0.11618539,0.287896
CENPW,0.07306243,0.18964265,0.2299657
CEP104,0.05506944,0.15920618,0.10181688
CEP112,0.003271452,0.044776738,0.08777317
CEP120,0.022354923,0.056190416,0.07285173
CEP126,0.01363105,0.06292156,0.22733252
CEP128,0.06270283,0.016974188,0.012288244
CEP131,0.020719197,0.11764869,0.06056349
CEP135,0.0648838,0.06087295,0.075484924
CEP152,0.019628713,0.045947373,0.026331952
CEP162,0.02180968,0.033948377,0.10708327
CEP164,0.035985973,0.1814482,0.22908798
CEP170,0.05234323,0.122623876,0.2325989
CEP170B,0.006542904,0.29821894,0.06407441
CEP19,0.01363105,0.022534698,0.06495214
CEP192,0.011995325,0.059702314,0.043008853
CEP250,0.026171615,0.084285624,0.042131122
CEP290,0.056159925,0.14808516,0.28087416
CEP295,0.031078793,0.081944354,0.05705256
CEP295NL,0.0,0.0014632922,0.0026331951
CEP350,0.12758663,0.3696276,0.26946363
CEP41,0.017992986,0.11442944,0.07372946
CEP44,0.015812017,0.059117,0.06670761
CEP55,0.017447744,0.045947373,0.0008777317
CEP57,0.17829414,0.32982603,0.37742463
CEP57L1,0.034350246,0.03863091,0.09655049
CEP63,0.10359598,0.16622998,0.23610982
CEP68,0.039257426,0.09950386,0.1992451
CEP70,0.022900164,0.22271307,0.084262244
CEP72,0.0070881457,0.03189977,0.0035109269
CEP76,0.012540567,0.03160711,0.02984288
CEP78,0.027807342,0.059702314,0.07021854
CEP83,0.03544073,0.07082334,0.15535852
CEP83-DT,0.000545242,0.0023412674,0.007899585
CEP85,0.006542904,0.043606106,0.009655049
CEP85L,0.05779565,0.025168624,0.17027995
CEP89,0.02180968,0.13198894,0.1579917
CEP95,0.05234323,0.20076367,0.15974718
CEP97,0.020719197,0.05794637,0.06056349
CEPT1,0.08342203,0.07901777,0.076362655
CER1,0.0,0.0,0.0
CERCAM,0.13249381,0.08340765,1.2498899
CERK,0.05779565,0.14749984,0.13692614
CERKL,0.000545242,0.027217234,0.0008777317
CERS1,0.001090484,0.00087797525,0.016676903
CERS2,0.12049848,0.7650091,0.5924689
CERS3,0.000545242,0.0,0.0008777317
CERS3-AS1,0.0,0.00029265843,0.0008777317
CERS4,0.13467477,0.2645632,0.1939787
CERS5,0.06270283,0.10828361,0.24576488
CERS6,0.016902503,0.43489042,0.16413583
CES1,0.01363105,0.017559506,1.5404192
CES2,0.046345573,0.19959304,0.24488714
CES3,0.000545242,0.009657728,0.0
CES4A,0.012540567,0.03716762,0.05617483
CES5A,0.003816694,0.0,0.0
CETN2,0.13249381,0.93855554,0.55735964
CETN3,0.05725041,0.22856623,0.25629765
CETP,0.000545242,0.00029265843,0.0008777317
CFAP100,0.0,0.0064384853,0.0026331951
CFAP126,0.0,0.100967154,0.0026331951
CFAP157,0.001090484,0.017559506,0.0052663903
CFAP161,0.0,0.00029265843,0.0
CFAP20,0.117227025,0.28417134,0.45203182
CFAP206,0.0,0.003511901,0.0035109269
CFAP221,0.001090484,0.114722095,0.013165976
CFAP36,0.07742436,0.48552033,0.63635546
CFAP43,0.0,0.010535703,0.0052663903
CFAP44,0.0070881457,0.05355649,0.023698756
CFAP45,0.003271452,0.06818941,0.006144122
CFAP46,0.001090484,0.012876971,0.0035109269
CFAP47,0.0,0.00087797525,0.0
CFAP52,0.0,0.008487094,0.0026331951
CFAP53,0.002180968,0.017852163,0.013165976
CFAP54,0.03216928,0.007023802,0.0035109269
CFAP57,0.004907178,0.039508887,0.006144122
CFAP58,0.001635726,0.0011706337,0.0026331951
CFAP58-DT,0.001090484,0.0,0.0017554634
CFAP61,0.000545242,0.0026339258,0.0017554634
CFAP65,0.0,0.011121021,0.0
CFAP69,0.000545242,0.01668153,0.06670761
CFAP70,0.001635726,0.021364065,0.012288244
CFAP73,0.004361936,0.0114136785,0.0008777317
CFAP74,0.000545242,0.009072411,0.0070218537
CFAP77,0.0,0.00936507,0.0
CFAP97,0.107957914,0.3271921,0.42131123
CFAP99,0.001090484,0.0038045594,0.0
CFB,0.002180968,0.08487094,0.26419723
CFC1,0.0,0.0,0.0
CFD,0.08887445,0.27802548,14.010353
CFDP1,0.16139163,0.52180994,0.72851735
CFH,0.013085808,0.19783708,4.1964355
CFHR1,0.0,0.0064384853,0.0026331951
CFHR3,0.0,0.003511901,0.0035109269
CFHR4,0.0,0.0,0.0
CFHR5,0.0,0.00029265843,0.0
CFI,0.003816694,0.13491553,0.9286401
CFL1,4.173282,8.2304325,7.3975224
CFL2,0.1570297,0.14515857,0.30808383
CFLAR,0.9247304,1.6898097,0.5643815
CFLAR-AS1,0.006542904,0.06789675,0.006144122
CFP,0.004907178,0.00936507,0.010532781
CFTR,0.000545242,0.03863091,0.0017554634
CGA,0.001635726,0.00058531685,0.0008777317
CGB3,0.0,0.0,0.0
CGB2,0.0,0.0,0.0
CGB5,0.0,0.0,0.0
CGB7,0.0,0.0011706337,0.0008777317
CGB8,0.0,0.0,0.0
CGGBP1,0.24426842,0.4723507,0.40638977
CGN,0.004907178,0.3702129,0.016676903
CGNL1,0.001635726,0.22798091,0.14043708
CGREF1,0.000545242,0.004682535,0.07109627
CGRRF1,0.07742436,0.14486592,0.21065561
LOC101929798,0.0,0.0,0.0
CH17-125A10.2,0.0,0.0,0.012288244
SEC22B2P,0.19628713,0.17764366,0.5784252
CH17-340M24.3,0.050707504,0.2900245,0.12902656
CH25H,0.006542904,0.060287636,0.38356876
CH507-145C22.1,0.0,0.0,0.0
LOC102724701,0.012540567,0.02194938,0.018432366
CH507-42P11.6,0.0,0.0,0.0
CH507-9B2.8,0.0,0.0,0.0
CHAC1,0.034350246,0.021656722,0.0070218537
CHAC2,0.05234323,0.032485083,0.0070218537
CHAD,0.0,0.00058531685,0.0
CHADL,0.00272621,0.081066385,0.06144122
CHAF1A,0.04252888,0.09482133,0.040375657
CHAF1B,0.004907178,0.056190416,0.016676903
CHAMP1,0.034350246,0.17852165,0.12024924
CHAT,0.0,0.0,0.0
CHCHD1,0.25299227,0.96752876,0.42745534
CHCHD10,1.4143577,2.1492834,1.0392343
CHCHD2,3.0397243,9.768061,5.516544
CHCHD3,0.1766584,0.37138355,0.4309663
CHCHD4,0.039257426,0.10184512,0.09655049
CHCHD5,0.23445405,0.89992464,0.51610625
CHCHD6,0.04361936,0.16944923,0.14921439
CHCHD7,0.31951183,0.4954707,0.2712191
CHD1,0.23608978,0.37577343,0.4818747
CHD1L,0.046345573,0.15803555,0.13429295
CHD2,0.25680897,0.70033157,0.30018425
CHD3,0.033805005,0.261344,0.45203182
CHD4,0.16902502,0.95113987,0.6723425
CHD5,0.000545242,0.00029265843,0.0008777317
CHD6,0.12758663,0.34211767,0.37128052
CHD7,0.12758663,0.15949883,0.042131122
CHD8,0.050707504,0.22798091,0.13078202
CHD9,0.26607808,0.41557494,1.1305184
CHDH,0.011995325,0.04243547,0.080751315
CHEK1,0.0272621,0.078432456,0.028087415
CHEK2,0.020173954,0.045947373,0.08777317
CHERP,0.0959626,0.21920116,0.15623623
CHFR,0.07960533,0.089553475,0.07285173
CHGA,0.0,0.0,0.0
CHGB,0.001635726,0.011706337,0.0017554634
CHI3L1,0.0070881457,1.6254249,1.0787323
CHI3L2,0.15430349,0.04770332,0.18520139
CHIA,0.0070881457,0.10155247,0.0
CHIC1,0.014721533,0.035704326,0.041253388
CHIC2,0.08778396,0.13169628,0.2633195
CHID1,0.4389198,0.58239025,1.0287015
CHIT1,0.017992986,0.0040972177,0.012288244
CHKA,0.02453589,0.3693349,0.05617483
CHKB,0.039802667,0.08838284,0.11498285
CHKB-DT,0.011450082,0.056190416,0.011410513
CHKB-CPT1B,0.0,0.00058531685,0.0
CHL1,0.0070881457,0.24612573,0.06407441
CHL1-AS1,0.0,0.0,0.0
CHM,0.030533552,0.10682032,0.13253748
CHML,0.015266776,0.12701376,0.028965145
CHMP1A,0.08778396,0.2941217,0.31861663
CHMP1B,0.42310777,0.6300936,0.8680767
CHMP2A,0.6270283,1.9733957,1.7089436
CHMP2B,0.2246397,0.9482133,0.6916526
CHMP3,0.21646106,0.85485524,0.95409435
CHMP4A,0.44873416,0.7620825,0.6934081
CHMP4B,0.36749312,2.3023438,1.1322739
CHMP4C,0.02126444,0.261344,0.0035109269
CHMP5,0.27970916,1.1030296,1.1410513
CHMP6,0.06651952,0.24290648,0.2826296
CHMP7,0.0986888,0.16154745,0.14219254
CHN1,0.01635726,0.012584312,0.55999285
CHN2,0.00545242,0.0079017775,0.11761604
CHODL,0.0059976624,0.011998995,0.0026331951
CHODL-AS1,0.0,0.0,0.0
CHORDC1,0.11177461,0.19959304,0.25190902
CHP1,0.16957027,0.8370031,0.4880188
CHP2,0.0,0.00029265843,0.0
CHPF,0.54469675,0.41791624,1.0506449
CHPF2,0.10141501,0.21598192,0.19485644
CHPT1,0.15921067,0.35879922,0.4924075
CHRAC1,0.18102035,0.28621992,0.21065561
CHRD,0.00272621,0.009950386,0.10883873
CHRDL1,0.000545242,0.00029265843,0.70218533
CHRDL2,0.0,0.019022796,0.07987359
CHRFAM7A,0.0,0.00058531685,0.0
CHRM1,0.0,0.0,0.0
CHRM2,0.0,0.0,0.0
CHRM3,0.0,0.0055605103,0.0035109269
CHRM3-AS1,0.0,0.0,0.0
CHRM3-AS2,0.003271452,0.00058531685,0.0026331951
CHRM4,0.0,0.0,0.0
CHRM5,0.0,0.0,0.0017554634
CHRNA1,0.02180968,0.0017559505,0.028965145
CHRNA10,0.001090484,0.016096214,0.0070218537
CHRNA2,0.0,0.00029265843,0.0
CHRNA3,0.0,0.0,0.0
CHRNA4,0.0,0.0,0.0008777317
CHRNA5,0.004361936,0.023120014,0.0017554634
CHRNA6,0.000545242,0.00029265843,0.0026331951
CHRNA7,0.0,0.0014632922,0.0008777317
CHRNA9,0.0,0.0023412674,0.0
CHRNB1,0.05179799,0.08223701,0.13078202
CHRNB2,0.0,0.0,0.0
CHRNB3,0.0,0.0,0.0
CHRNB4,0.0,0.0011706337,0.0
CHRND,0.0,0.0,0.0
CHRNE,0.017447744,0.010535703,0.04564205
CHRNG,0.0,0.0,0.0
CHST1,0.0,0.0026339258,0.03072061
CHST10,0.010359598,0.031021792,0.041253388
CHST11,0.18483704,0.024583308,0.18607913
CHST12,0.28352585,0.3470929,0.41692257
CHST13,0.0,0.00058531685,0.0
CHST14,0.012540567,0.07170131,0.24137622
CHST15,0.12813187,0.24554041,0.08689544
CHST2,0.19901334,0.0907241,0.038620196
CHST3,0.000545242,0.095113985,0.044764314
CHST4,0.0,0.0052678515,0.0026331951
CHST5,0.0,0.0,0.0
CHST6,0.000545242,0.015803555,0.016676903
CHST7,0.017992986,0.026924575,0.09742822
CHST8,0.0,0.00058531685,0.0026331951
CHST9,0.000545242,0.004682535,0.0
CHSY1,0.026716856,0.097747914,0.2378653
CHSY3,0.001635726,0.00936507,0.02984288
CHTF18,0.01090484,0.051215224,0.03247607
CHTF8,0.11068412,0.3225096,0.24488714
CHTOP,0.20555623,0.53176033,0.47485286
CHUK,0.020173954,0.103893735,0.05003071
CHURC1,0.28189012,0.6312642,0.9137187
CHURC1-FNTB,0.0,0.0,0.0
CIAO1,0.12540565,0.27217233,0.2431317
CIAPIN1,0.0545242,0.17939961,0.30896157
CIART,0.0,0.06672612,0.03247607
CIB1,0.7720627,3.5932603,1.1507063
CIB2,0.010359598,0.048873957,0.083384514
CIB3,0.002180968,0.0,0.0
CIB4,0.0,0.0,0.0
CIC,0.05179799,0.19900772,0.20100057
CIDEA,0.0,0.0,0.0
CIDEB,0.02399065,0.021071406,0.028965145
CIDEC,0.0,0.00029265843,0.0
CIITA,0.061612345,0.029265841,0.014043707
CILP,0.0,0.0020486088,0.49416295
CILP2,0.001090484,0.0038045594,0.12288244
CINP,0.106322184,0.31636375,0.27560776
CIPC,0.011995325,0.1097469,0.033353806
CIR1,0.32878092,0.544052,0.7434387
CIRBP,3.6443977,3.2804084,6.824364
CIRBP-AS1,0.001090484,0.03131445,0.0026331951
CISD1,0.12104372,0.92011803,0.87509847
CISD2,0.6019472,0.76676506,0.40551203
CISD3,0.10305073,1.304964,0.4590537
CISH,0.025626373,0.11852666,0.07372946
CISTR,0.0,0.0,0.0
CIT,0.009269114,0.32368022,0.0026331951
CITED1,0.001635726,0.014632921,0.006144122
CITED2,2.115539,2.809228,1.2340907
CITED4,0.0070881457,0.2329561,0.05880802
CIZ1,0.07851485,0.24466245,0.34758177
CKAP2,0.08342203,0.06818941,0.043008853
CKAP2L,0.022900164,0.016974188,0.004388659
CKAP4,0.24045172,0.4890322,0.9769154
CKAP5,0.025626373,0.16798593,0.09655049
CKB,0.040347908,1.7579992,0.71535134
CKLF,0.42637923,1.4501225,0.5064512
CKLF-CMTM1,0.0,0.00058531685,0.0
CKM,0.0,0.03277774,0.0008777317
CKMT1A,0.0,0.033948377,0.0035109269
CKMT1B,0.000545242,0.03687496,0.0008777317
CKMT2,0.000545242,0.0032192427,0.03247607
CKMT2-AS1,0.012540567,0.04126484,0.049152978
CKS1B,0.31351414,1.0389374,0.5951021
CKS2,0.44382697,0.8083226,0.25103128
CLASP1,0.0272621,0.16388871,0.1465812
CLASP2,0.05234323,0.073164605,0.12902656
CLASRP,0.10741267,0.18613075,0.19836736
CLC,0.0,0.0,0.0
CLCA1,0.0,0.0,0.0
CLCA2,0.0,0.0023412674,0.010532781
CLCA4,0.0,0.0,0.0
CLCC1,0.08396727,0.1097469,0.14570346
CLCF1,0.015812017,0.3722615,0.06231895
CLCN1,0.0,0.0011706337,0.0
CLCN2,0.002180968,0.023705332,0.017554635
CLCN3,0.039257426,0.20808013,0.2045115
CLCN4,0.006542904,0.013754945,0.026331952
CLCN5,0.00272621,0.07345726,0.042131122
CLCN6,0.013085808,0.059117,0.05880802
CLCN7,0.04907178,0.21744521,0.15009212
CLCNKA,0.0,0.0043898765,0.0017554634
CLCNKB,0.000545242,0.008194435,0.0017554634
CLDN1,0.002180968,0.43840232,0.15096985
CLDN10,0.0059976624,0.9031439,0.0052663903
CLDN10-AS1,0.0,0.01668153,0.0
CLDN11,0.001090484,0.0076091187,0.25805312
CLDN12,0.01090484,0.25402752,0.09918368
CLDN14,0.034895487,0.0011706337,0.0008777317
CLDN15,0.020173954,0.153353,0.085139975
CLDN16,0.0,0.004975193,0.0026331951
CLDN17,0.0,0.0,0.0
CLDN18,0.003816694,0.0907241,0.0026331951
CLDN19,0.0,0.00029265843,0.0008777317
CLDN2,0.000545242,0.0079017775,0.0
CLDN20,0.0,0.0,0.0
CLDN22,0.0,0.0,0.0
CLDN23,0.003816694,0.11355147,0.09216183
CLDN25,0.0,0.0,0.0
CLDN3,0.053433713,5.2950687,0.03686473
CLDN34,0.000545242,0.0011706337,0.0
CLDN4,0.06924573,6.6623693,0.06231895
CLDN5,0.00545242,0.004975193,0.012288244
CLDN6,0.001635726,0.20954344,0.004388659
CLDN7,0.022900164,1.771754,0.020187829
CLDN8,0.0,0.055605102,0.0008777317
CLDN9,0.000545242,0.177351,0.0035109269
CLDND1,0.19628713,0.29119512,0.37040278
CLDND2,0.007633388,0.010828361,0.016676903
CLEC10A,0.00817863,0.004682535,0.037742462
CLEC11A,0.015266776,0.11267349,2.5735095
CLEC12A,0.004907178,0.0043898765,0.009655049
CLEC12B,0.0,0.0,0.0
CLEC14A,0.002180968,0.0011706337,0.02545422
CLEC16A,0.02180968,0.08574892,0.02984288
CLEC17A,0.0059976624,0.0,0.0
CLEC18A,0.00272621,0.0114136785,0.007899585
CLEC18B,0.0,0.00058531685,0.0008777317
CLEC18C,0.0,0.0,0.0
CLEC19A,0.0,0.00058531685,0.0
CLEC1A,0.0,0.00029265843,0.004388659
CLEC1B,0.0,0.0,0.0017554634
CLEC2A,0.0,0.0,0.0
CLEC2B,0.41656488,0.22593229,0.99447
CLEC2D,0.3075165,0.07960309,0.1220047
CLEC2L,0.0,0.003511901,0.0
CLEC3A,0.0,0.00058531685,0.0026331951
CLEC3B,0.000545242,0.00029265843,0.013165976
CLEC4A,0.009269114,0.009657728,0.023698756
CLEC4C,0.001090484,0.0,0.0
CLEC4D,0.000545242,0.0011706337,0.0
CLEC4E,0.001635726,0.0020486088,0.0
CLEC4F,0.000545242,0.00029265843,0.0
CLEC4G,0.000545242,0.00087797525,0.0
CLEC4M,0.0,0.00058531685,0.0
CLEC5A,0.00545242,0.0073164604,0.006144122
CLEC6A,0.0,0.00029265843,0.0008777317
CLEC7A,0.015812017,0.052678514,0.040375657
CLEC9A,0.0,0.00029265843,0.0026331951
CLECL1,0.32496423,0.003511901,0.012288244
CLGN,0.00272621,0.012291654,0.007899585
CLHC1,0.0059976624,0.03131445,0.02984288
CLIC1,2.081734,4.471528,2.8385844
CLIC2,0.026171615,0.15745023,0.24225396
CLIC3,0.06052186,0.69916093,0.20100057
CLIC4,0.238816,0.2505156,0.8241901
CLIC5,0.011995325,0.1357935,0.026331952
CLIC6,0.004361936,0.41147774,0.07460719
CLINT1,0.1804751,0.71291596,0.24839808
CLIP1,0.1297676,0.51332283,0.41955575
CLIP1-AS1,0.0,0.0029265843,0.0
CLIP2,0.030533552,0.014925579,0.082506776
CLIP3,0.000545242,0.020778747,0.19310097
CLIP4,0.03544073,0.1647667,0.09918368
CLK1,0.6564714,0.5335163,0.84437793
CLK2,0.01908347,0.09716259,0.05793029
CLK3,0.14503437,0.17969227,0.20626695
CLK4,0.11286509,0.11238083,0.21241108
CLLU1,0.003271452,0.0,0.0008777317
CLLU1OS,0.00272621,0.00087797525,0.0
CLMN,0.040893152,0.19315456,0.07109627
CLMP,0.003816694,0.008487094,0.78030354
CLN3,0.08887445,0.29295108,0.28175187
CLN5,0.09923405,0.15452364,0.41867802
CLN6,0.16302736,0.16593732,0.12024924
CLN8,0.08778396,0.20954344,0.143948
CLNK,0.031078793,0.0032192427,0.004388659
CLNS1A,0.36585736,0.78286123,0.6626875
CLOCK,0.03871218,0.21100672,0.20275602
CLP1,0.03544073,0.07199397,0.07109627
CLPB,0.023445407,0.03892357,0.026331952
CLPP,0.31896657,0.6827721,0.5125953
CLPS,0.0,0.0,0.0
CLPSL1,0.0,0.0020486088,0.0
CLPSL2,0.0,0.010535703,0.0
CLPTM1,0.21373485,0.49664134,0.46695328
CLPTM1L,0.24808511,1.1919978,0.20802242
CLPX,0.06052186,0.20222697,0.15886945
CLRN1,0.0,0.0,0.0
CLRN1-AS1,0.0,0.0,0.0
CLRN2,0.0,0.0,0.0
CLRN3,0.0,0.0032192427,0.0
CLSPN,0.0272621,0.092187405,0.006144122
CLSTN1,0.06761001,0.4773259,0.4178003
CLSTN2,0.0,0.00029265843,0.044764314
CLSTN2-AS1,0.0,0.0,0.0
CLSTN3,0.01908347,0.12818438,0.40200114
CLTA,0.49398926,2.969605,2.6428502
CLTB,0.3451382,1.2306287,1.2297022
CLTC,0.09650784,1.4533417,0.6293337
CLTCL1,0.002180968,0.0114136785,0.008777318
CLU,0.08396727,0.9795278,9.540066
CLUAP1,0.022354923,0.14574389,0.24664262
CLUH,0.017447744,0.12116058,0.048275243
CLUL1,0.000545242,0.015803555,0.006144122
CLVS1,0.00272621,0.00058531685,0.0008777317
CLVS2,0.0,0.0,0.0
CLYBL,0.022354923,0.028680524,0.04564205
CLYBL-AS1,0.0,0.0,0.0
CMA1,0.000545242,0.0,0.0
CMAS,0.100869775,0.35879922,0.28350735
CMBL,0.00817863,0.2209571,0.35372588
CMC1,0.16302736,0.47966713,0.33704898
CMC2,0.2557185,0.27773282,0.287896
CMC4,0.007633388,0.00936507,0.013165976
CMIP,0.06651952,0.3611405,0.17203541
CMKLR1,0.001090484,0.0020486088,0.09567276
CMPK1,0.5855899,1.0123054,0.9637494
CMPK2,0.012540567,0.14047605,0.043008853
CMSS1,0.12213421,0.36201847,0.31510568
CMTM1,0.000545242,0.00087797525,0.0
CMTM2,0.000545242,0.0011706337,0.0008777317
CMTM3,0.050162267,0.33655718,0.9646272
CMTM4,0.001635726,0.12584312,0.06670761
CMTM5,0.0,0.0,0.010532781
CMTM6,0.543061,0.5285411,0.70657396
CMTM7,0.23990647,0.44454813,0.10445008
CMTM8,0.02180968,0.7980795,0.1220047
CMTR1,0.027807342,0.09306537,0.07372946
CMTR2,0.069790974,0.12789172,0.11586058
CMYA5,0.000545242,0.040386863,0.0693408
CNBD1,0.0,0.0,0.0
CNBD2,0.058340892,0.062336244,0.05090844
CNBP,1.3462025,2.0500722,3.337136
CNDP1,0.000545242,0.00029265843,0.0008777317
CNDP2,0.21155389,0.5736105,0.22031067
CNEP1R1,0.031078793,0.041850153,0.07460719
CNFN,0.02126444,0.15949883,0.008777318
CNGA1,0.0,0.024875965,0.0017554634
CNGA3,0.0,0.0011706337,0.0
CNGA4,0.000545242,0.0,0.0
CNGB1,0.0,0.0043898765,0.0
CNGB3,0.0,0.0043898765,0.0017554634
CNIH1,0.30969745,0.6719437,0.9514612
CNIH2,0.001090484,0.012876971,0.0070218537
