GeneID,G2M
PWRN1,0.016304921
PWRN2,0.01692064
PWWP2A,13.164235
PWWP2B,1.5670402
PXDC1,15.693151
PXDN,18.087202
PXDNL,1.3904457
PXK,20.302828
PXMP2,29.005348
PXMP4,17.735283
PXN,16.65135
PXN-AS1,13.01099
PXT1,0.29351366
PYCARD,1.3725451
PYCR1,53.84602
PYCR2,23.78839
PYCRL,20.69929
PYDC1,0.50976604
PYDC2,0.0
PYGB,67.35966
PYGL,21.556004
PYGM,1.346835
PYGO1,3.3354647
PYGO2,18.677319
PYHIN1,0.0
PYROXD1,9.1378565
PYROXD2,0.7499954
PYURF,187.36852
PYY,0.10911901
PYY2,0.5201439
PZP,0.083959006
QARS,81.045555
QDPR,54.490067
QKI,103.03968
QPCT,3.850662
QPCTL,15.190965
QPRT,8.075787
QRFP,1.3025658
QRFPR,1.0290029
QRICH1,63.140762
QRICH2,6.5840087
QRSL1,26.75528
QSER1,23.153143
QSOX1,25.423643
QSOX2,3.2505734
QTRT1,55.96067
QTRTD1,18.456297
R3HCC1,87.09943
R3HCC1L,11.190858
R3HDM1,50.320297
R3HDM2,26.384045
R3HDM4,14.482924
R3HDML,0.0
RAB10,171.5037
RAB11A,122.74401
RAB11B,64.23653
RAB11B-AS1,4.364393
RAB11FIP1,1.329356
RAB11FIP2,3.2423706
RAB11FIP3,4.4786797
RAB11FIP4,3.1268907
RAB11FIP5,3.0280967
RAB12,4.385089
RAB13,121.699455
RAB14,66.6857
RAB15,4.8243217
RAB17,0.35307917
RAB18,69.137436
RAB19,0.051260978
RAB1A,245.73029
RAB1B,93.122665
RAB20,6.397175
RAB21,20.081697
RAB22A,8.900941
RAB23,6.5822825
RAB24,75.875114
RAB25,1.7992855
RAB26,7.6725583
RAB27A,8.056036
RAB27B,1.4030021
RAB28,59.103615
RAB2A,131.3446
RAB2B,36.892105
RAB30,40.32633
RAB31,174.97046
RAB32,6.5341215
RAB33A,23.855047
RAB33B,10.439761
RAB34,81.214165
RAB35,11.790951
RAB36,14.826392
RAB37,1.527125
RAB38,0.7436631
RAB39A,12.496966
RAB39B,15.475367
RAB3A,4.7795787
RAB3B,3.5423431
RAB3C,13.614711
RAB3D,9.434388
RAB3GAP1,30.112112
RAB3GAP2,24.54985
RAB3IL1,0.0
RAB3IP,37.347824
RAB40A,1.3242855
RAB40AL,0.73202574
RAB40B,3.743742
RAB40C,6.5372987
RAB41,0.43935117
RAB42,16.559984
RAB43,3.1338267
RAB44,0.089442745
RAB4A,53.207855
RAB4B,23.907997
RAB4B-EGLN2,1.9689888
RAB5A,137.30386
RAB5B,17.69196
RAB5C,122.76071
RAB6A,187.54817
RAB6B,6.032657
RAB6C,0.32835105
RAB7A,184.25494
RAB7L1,13.011107
RAB8A,93.985016
RAB8B,58.38046
RAB9A,98.599625
RAB9B,8.520964
RAB9BP1,0.02002949
RABAC1,269.77875
RABEP1,47.3378
RABEP2,6.1847568
RABEPK,56.116436
RABGAP1,23.175127
RABGAP1L,26.91519
RABGEF1,31.176
RABGGTA,15.320226
RABGGTB,116.32176
RABIF,18.799248
RABL2A,12.651881
RABL2B,35.242657
RABL3,26.685493
RABL5,85.47634
RABL6,11.998631
RAC1,147.29495
RAC2,0.0
RAC3,16.29721
RACGAP1,364.53348
RACGAP1P,0.7862458
RAD1,31.763306
RAD17,57.024918
RAD18,20.411596
RAD21,232.3317
RAD21-AS1,1.8187047
RAD21L1,0.045425195
RAD23A,92.58642
RAD23B,12.85351
RAD50,27.180819
RAD51,36.36807
RAD51AP1,75.98086
RAD51AP2,0.12140643
RAD51B,6.5276117
RAD51C,104.773796
RAD51D,13.560352
RAD51L3-RFFL,7.1929665
RAD52,30.467749
RAD54B,21.885073
RAD54L,12.914971
RAD54L2,30.145414
RAD9A,2.2064261
RAD9B,2.457015
RADIL,1.9980265
RAE1,111.93793
RAET1E,1.9285681
RAET1G,0.1466841
RAET1K,2.09408
RAET1L,0.061876826
RAF1,152.42725
RAG1,0.043225806
RAG2,0.023900293
RAI1,11.214367
RAI14,13.473659
RAI2,2.6090279
RALA,123.71362
RALB,35.46468
RALBP1,16.015594
RALGAPA1,10.002727
RALGAPA2,11.796964
RALGAPB,9.95298
RALGDS,10.144311
RALGPS1,15.135775
RALGPS2,4.3908887
RALY,46.458153
RALYL,13.249808
RAMP1,106.31712
RAMP2,20.767963
RAMP2-AS1,13.559621
RAMP3,0.39460197
RAN,1655.6707
RANBP1,143.39801
RANBP10,6.2402425
RANBP17,6.272637
RANBP2,13.430544
RANBP3,41.613647
RANBP3L,1.8030283
RANBP6,50.967396
RANBP9,27.758692
RANGAP1,186.65732
RANGRF,71.75626
RAP1A,30.971493
RAP1B,182.26625
RAP1GAP,10.533425
RAP1GAP2,1.9104152
RAP1GDS1,56.490704
RAP2A,18.978647
RAP2B,27.84601
RAP2C,19.023375
RAPGEF1,6.243993
RAPGEF2,18.17715
RAPGEF3,1.2481928
RAPGEF4,14.767445
RAPGEF4-AS1,0.116891496
RAPGEF5,4.42036
RAPGEF6,24.33572
RAPGEFL1,5.8656607
RAPH1,15.613602
RAPSN,0.0
RARA,8.207247
RARB,10.765296
RARG,4.809482
RARRES1,9.110015
RARRES2,44.72371
RARRES3,11.002593
RARS,85.20093
RARS2,61.196163
RASA1,22.131838
RASA2,9.771699
RASA3,18.95005
RASA4,9.131429
RASA4CP,2.4215655
RASAL1,0.29340106
RASAL2,4.802669
RASAL2-AS1,6.460065
RASAL3,0.017272756
RASD1,13.156948
RASD2,0.0342229
RASEF,0.20419341
RASGEF1A,0.35355252
RASGEF1B,9.739048
RASGEF1C,0.23026407
RASGRF1,0.028914955
RASGRF2,2.6043804
RASGRP1,10.799277
RASGRP2,0.686774
RASGRP3,0.7748351
RASGRP4,2.2760367
RASIP1,0.14750727
RASL10A,0.3664223
RASL10B,4.4197774
RASL11A,2.2471175
RASL11B,25.827744
RASL12,1.0531167
RASSF1,125.29068
RASSF10,1.1832567
RASSF2,77.008026
RASSF3,1.1227309
RASSF4,42.840096
RASSF5,1.220059
RASSF6,0.13387094
RASSF7,2.1140568
RASSF8,6.053988
RASSF9,0.019501466
RAVER1,22.359137
RAVER2,3.909184
RAX,0.009501383
RAX2,0.07516136
RB1,54.50149
RB1CC1,36.868828
RBAK,9.058625
RBAK-LOC389458,0.7011439
RBBP4,121.75497
RBBP5,53.017563
RBBP6,30.177893
RBBP7,347.83078
RBBP8,28.81279
RBBP8NL,0.058211215
RBBP9,29.412884
RBCK1,36.87777
RBFA,8.334203
RBFOX1,2.1951418
RBFOX2,30.880087
RBFOX3,0.28841797
RBKS,2.0949237
RBL1,19.394732
RBL2,34.622856
RBM10,83.73523
RBM11,0.011964809
RBM12,33.985332
RBM12B,30.847116
RBM12B-AS1,18.919567
RBM14,43.923435
RBM14-RBM4,28.689674
RBM15,33.16717
RBM15B,13.547705
RBM17,42.17871
RBM18,61.099205
RBM19,21.62981
RBM20,0.27559957
RBM22,77.44284
RBM23,88.42152
RBM24,5.949792
RBM25,69.99981
RBM26,35.339085
RBM26-AS1,5.675374
RBM27,21.130596
RBM28,46.04744
RBM3,223.77115
RBM33,13.581521
RBM34,78.97982
RBM38,7.695759
RBM39,229.721
RBM4,293.69022
RBM41,27.437674
RBM42,74.30307
RBM43,7.1935167
RBM44,0.43140274
RBM45,21.723946
RBM46,0.8539882
RBM47,0.8590349
RBM48,61.330956
RBM4B,88.6665
RBM5,109.43316
RBM6,99.588776
RBM7,41.32515
RBM8A,134.20935
RBMS1,5.828394
RBMS2,13.066448
RBMS3,5.112326
RBMX,1034.8323
RBMX2,27.222498
RBMXL1,20.752678
RBMXL2,0.0
RBMXL3,0.0
RBMY1A1,0.0
RBMY1A3P,0.0
RBMY1B,0.0
RBMY1D,0.0
RBMY1E,0.0
RBMY1F,0.0
RBMY1J,0.0
RBMY2EP,0.0
RBMY2FP,0.07404697
RBMY3AP,0.0
RBP1,312.48956
RBP2,0.0
RBP3,0.0672434
RBP4,0.6582463
RBP5,0.4661877
RBP7,1.2544218
RBPJ,68.64379
RBPJL,0.009266863
RBPMS,2.2300315
RBPMS2,2.0400012
RBX1,120.92413
RC3H1,60.86243
RC3H2,42.592354
RCAN1,77.03258
RCAN2,3.332687
RCAN3,5.266529
RCAN3AS,0.0
RCBTB1,31.517221
RCBTB2,56.646717
RCC1,60.506546
RCC2,41.18265
RCCD1,9.165886
RCE1,28.298792
RCHY1,43.468708
RCL1,22.547289
RCN1,237.36423
RCN2,326.65204
RCN3,7.2792416
RCOR1,13.875076
RCOR2,0.8226383
RCOR3,40.31733
RCSD1,0.0
RCVRN,0.08246335
RD3,0.31774202
RD3L,0.0
RDH10,10.959755
RDH11,141.85786
RDH12,0.82354784
RDH13,13.852984
RDH14,7.163108
RDH16,0.74263555
RDH5,4.886401
RDH8,0.0
RDM1,13.336067
RDX,158.8915
REC8,20.94785
RECK,11.684566
RECQL,53.739506
RECQL4,9.957178
RECQL5,10.27112
REEP1,16.300499
REEP2,46.191864
REEP3,43.455395
REEP4,127.1217
REEP5,170.11462
REEP6,1.9929622
REG1A,0.0
REG1B,0.0
REG1P,0.0017888563
REG3A,0.07882698
REG3G,0.0
REG4,0.0
REL,11.593057
RELA,24.788422
RELB,1.8655789
RELL1,86.842316
RELL2,4.796665
RELN,2.0666862
RELT,11.554832
REM1,0.32205278
REM2,1.8421211
REN,0.15481168
RENBP,0.32314062
REP15,1.7366261
REPIN1,27.085335
REPS1,8.025619
REPS2,1.2997104
RER1,67.38164
RERE,16.966875
REREP3,0.9650408
RERG,0.0
RERGL,0.03580645
RESP18,0.0
REST,17.008263
RET,1.772259
RETN,0.0
RETNLB,0.0
RETSAT,12.965674
REV1,10.2751665
REV3L,63.302795
REXO1,1.9983026
REXO1L1,15.806082
REXO1L2P,0.011055718
REXO2,48.37625
REXO4,8.106381
RFC1,31.833986
RFC2,101.89728
RFC3,104.27759
RFC4,80.761314
RFC5,72.62441
RFESD,4.8253245
RFFL,19.95193
RFK,61.842686
RFNG,14.244997
RFPL1,0.6703872
RFPL1-AS1,3.2695198
RFPL2,0.15856288
RFPL3,0.14941588
RFPL3S,3.749354
RFPL4A,0.17680962
RFPL4B,0.0
RFT1,19.212318
RFTN1,4.249633
RFTN2,73.868645
RFWD2,14.258378
RFWD3,30.301626
RFX1,1.2792666
RFX2,4.349001
RFX3,63.043827
RFX4,65.26334
RFX5,40.349422
RFX6,0.7619942
RFX7,20.638037
RFX8,0.70134896
RFXANK,38.172226
RFXAP,3.162919
RGAG1,0.0
RGAG4,2.4176643
RGCC,19.259731
RGL1,16.701574
RGL2,22.062485
RGL3,0.24601175
RGL4,1.9099189
RGMA,21.499628
RGMB,59.420506
RGN,15.796877
RGP1,15.6252
RGPD1,0.50967735
RGPD2,1.7964224
RGPD3,0.53639483
RGPD4,0.0772727
RGPD5,16.91754
RGPD6,6.3690577
RGPD8,0.7929589
RGR,2.8545132
RGS1,3.4901466
RGS10,2.948912
RGS11,2.4096596
RGS12,28.804672
RGS13,0.0
RGS14,1.1411446
RGS16,117.980606
RGS17,37.517563
RGS18,0.072639294
RGS19,20.363346
RGS2,95.87008
RGS20,4.587625
RGS21,0.06434249
RGS22,2.9335127
RGS3,39.300396
RGS4,0.9489135
RGS5,4.7645493
RGS6,10.366233
RGS7,0.44090527
RGS7BP,1.6851636
RGS8,7.643142
RGS9,0.42022926
RGS9BP,0.0
RGSL1,0.010087977
RHAG,0.0
RHBDD1,8.961019
RHBDD2,218.05089
RHBDD3,30.221106
RHBDF1,1.7740368
RHBDF2,0.5309678
RHBDL1,1.3030205
RHBDL2,4.377735
RHBDL3,2.3458562
RHBG,2.1762688
RHCE,0.5040175
RHCG,0.8375961
RHD,4.063481
RHEB,512.8778
RHEBL1,14.801298
RHNO1,198.52959
RHO,0.022404691
RHOA,647.0176
RHOB,28.900583
RHOBTB1,5.1508813
RHOBTB2,6.226223
RHOBTB3,55.030563
RHOC,174.59993
RHOD,1.4050704
RHOF,5.847798
RHOG,34.693695
RHOH,0.050615832
RHOJ,26.664244
RHOQ,16.140991
RHOT1,35.163574
RHOT2,50.754757
RHOU,11.835406
RHOV,0.0
RHOXF1,0.9113369
RHOXF2,0.06208211
RHOXF2B,0.0
RHPN1,1.0452218
RHPN1-AS1,1.1745746
RHPN2,8.704158
RIBC1,4.4417644
RIBC2,1.5014405
RIC3,10.276337
RIC8A,76.432304
RIC8B,21.102139
RICTOR,14.126694
RIF1,28.52423
RIIAD1,0.0
RILP,0.7998201
RILPL1,10.249019
RILPL2,6.852366
RIMBP2,0.37313282
RIMBP3,0.39120674
RIMBP3B,0.38512936
RIMBP3C,0.04228742
RIMKLA,1.10466
RIMKLB,46.799786
RIMS1,1.9146554
RIMS2,1.7025272
RIMS3,1.5348063
RIMS4,3.693691
RIN1,4.4420905
RIN2,17.76643
RIN3,0.5630523
RING1,6.1166897
RINL,2.5159101
RINT1,50.861397
RIOK1,54.803833
RIOK2,40.272583
RIOK3,42.58322
RIPK1,11.119868
RIPK2,32.315186
RIPK3,0.0
RIPK4,1.2431211
RIPPLY1,0.14824046
RIPPLY2,1.7032038
RIT1,42.631207
RIT2,49.467186
RLBP1,11.179578
RLF,27.778103
RLIM,29.985355
RLN1,0.10958944
RLN2,0.76172525
RLN3,0.0
RLTPR,0.115921736
RMDN1,38.793194
RMDN2,8.784249
RMDN3,57.61373
RMI1,25.448294
RMI2,1.251491
RMND1,34.63081
RMND5A,32.47916
RMND5B,33.86666
RMRP,5.1114902
RMST,21.190002
RNA5SP244,0.08853373
RNA5SP411,0.0
RNASE1,7.675976
RNASE10,0.05026225
RNASE11,0.0
RNASE12,0.0
RNASE13,0.026862169
RNASE2,0.5073607
RNASE3,0.0
RNASE4,20.25768
RNASE6,0.027038123
RNASE7,0.3052258
RNASE8,0.0
RNASE9,0.0
RNASEH1,74.936844
RNASEH2A,168.3875
RNASEH2B,65.32442
RNASEH2B-AS1,1.4645711
RNASEH2C,70.07317
RNASEK,216.74013
RNASEK-C17orf49,1.6588244
RNASEL,5.2827826
RNASET2,7.812868
RND1,18.67445
RND2,10.982124
RND3,71.83586
RNF10,86.5697
RNF103,17.977695
RNF103-CHMP3,1.3635725
RNF11,44.542076
RNF111,21.86489
RNF112,3.132045
RNF113A,31.810213
RNF113B,1.9233475
RNF114,99.38483
RNF115,23.494047
RNF121,16.339521
RNF122,20.929108
RNF123,16.111078
RNF125,4.8050747
RNF126,14.381726
RNF126P1,0.03680349
RNF128,3.2707918
RNF13,73.71979
RNF130,115.38027
RNF133,0.21595342
RNF135,16.982101
RNF138,74.22
RNF138P1,4.7586503
RNF139,18.183088
RNF14,52.30795
RNF141,56.25584
RNF144A,13.295526
RNF144A-AS1,3.5444274
RNF144B,0.6012543
RNF145,37.303284
RNF146,46.646385
RNF148,0.0
RNF149,15.697427
RNF150,2.3282971
RNF151,0.17208162
RNF152,1.3923633
RNF157,30.126078
RNF157-AS1,2.483842
RNF165,14.013626
RNF166,5.1010594
RNF167,54.194855
RNF168,43.076508
RNF169,5.9079046
RNF17,0.016715584
RNF170,15.181573
RNF175,14.167666
RNF180,52.92971
RNF181,65.384125
RNF182,26.945414
RNF183,0.3414956
RNF185,56.126686
RNF186,0.02255132
RNF187,7.599807
RNF19A,32.05763
RNF19B,2.9142148
RNF2,55.211975
RNF20,34.009777
RNF207,4.8664994
RNF208,1.4835556
RNF212,2.8177295
RNF213,8.623144
RNF214,17.985159
RNF215,0.9551271
RNF216,41.64053
RNF216-IT1,1.0341355
RNF216P1,34.526047
RNF217,1.0699394
RNF219,28.473608
RNF220,16.275604
RNF222,3.5550156
RNF223,0.009824053
RNF224,0.0
RNF24,51.486404
RNF25,41.093536
RNF26,105.54092
RNF31,8.893234
RNF32,0.8228227
RNF34,83.863266
RNF38,39.881374
RNF39,0.5157156
RNF4,101.11455
RNF40,35.77145
RNF41,39.892788
RNF43,0.6385925
RNF44,18.895714
RNF5,7.4415565
RNF5P1,147.68527
RNF6,32.29842
RNF7,107.909325
RNF8,11.935908
RNFT1,40.839684
RNFT2,48.153946
RNGTT,26.29493
RNH1,105.771034
RNLS,0.5813763
RNMT,12.005164
RNMTL1,33.492558
RNPC3,11.479815
RNPEP,16.97064
RNPEPL1,8.72457
RNPS1,205.24036
RNU11,0.0
RNU12,1.7957013
RNU4ATAC,6.9914503
RNU5D-1,0.0
RNU5E-1,0.0
RNU5F-1,0.0
RNU6-16,0.0
RNU6-19,0.0
RNU6-28,11.606144
RNU6-33,0.0
RNU6-34,0.0
RNU6-35,0.0
RNU6-52,0.0
RNU6-53,0.0
RNU6-57,0.0
RNU6-6,0.0
RNU6-64,0.0
RNU6-66,0.0
RNU6-67,0.0
RNU6-69,0.0
RNU6-71,0.57323176
RNU6-72,0.0
RNU6-76,0.0
RNU6-78,0.0
RNU6-79,0.0
RNU6-81,0.0
RNU6-83,0.0
RNU6ATAC,6.3950176
RNU86,1.0598226
RNY4,0.0
RNY5,0.0
ROBO1,58.43725
ROBO2,13.130638
ROBO3,2.7691894
ROBO4,0.35193583
ROCK1,32.502068
ROCK1P1,6.079199
ROCK2,14.69443
ROGDI,14.639702
ROM1,3.5425727
ROMO1,94.47544
ROPN1,0.008005865
ROPN1B,0.2190616
ROPN1L,3.6759315
ROR1,0.683903
ROR2,1.3135796
RORA,2.9959784
RORB,16.366077
RORC,0.21630718
ROS1,0.15519066
RP1,0.0029912023
RP1-177G6.2,69.40599
RP1L1,0.0
RP2,64.147095
RP9,54.677254
RP9P,32.285522
RPA1,87.427155
RPA2,141.38792
RPA3,42.304295
RPA4,0.2978301
RPAIN,113.3355
RPAP1,26.900305
RPAP2,21.380344
RPAP3,44.758343
RPE,56.00524
RPE65,1.6222309
RPF1,64.76168
RPF2,90.91485
RPGR,8.929522
RPGRIP1,0.0068328353
RPGRIP1L,13.403648
RPH3A,27.341738
RPH3AL,0.92000043
RPIA,12.921422
RPL10,735.6769
RPL10A,1144.1841
RPL10L,0.08328474
RPL11,1076.576
RPL12,846.4017
RPL13,216.3267
RPL13A,657.33167
RPL13AP17,0.27316797
RPL13AP20,8.147465
RPL13AP3,0.8693559
RPL13AP5,1114.3008
RPL13AP6,6.887907
RPL13P5,12.334199
RPL14,568.66925
RPL15,1200.3987
RPL17,1652.9949
RPL17-C18orf32,36.65028
RPL18,801.9294
RPL18A,1214.6289
RPL19,1982.3812
RPL19P12,4.533467
RPL21,662.39667
RPL21P28,873.4098
RPL21P44,18.31914
RPL22,148.42879
RPL22L1,23.605177
RPL23,754.45703
RPL23A,1360.1859
RPL23AP32,4.007117
RPL23AP53,13.770387
RPL23AP64,8.02407
RPL23AP7,42.601074
RPL23AP82,26.388847
RPL23P8,0.11237695
RPL24,563.4184
RPL26,1018.82935
RPL26L1,71.16905
RPL27,775.913
RPL27A,73.563484
RPL28,302.44788
RPL29,942.2037
RPL29P2,0.38527614
RPL3,1892.9806
RPL30,1001.2163
RPL31,831.83777
RPL31P11,0.21243377
RPL32,272.5791
RPL32P3,7.465499
RPL34,250.0052
RPL34-AS1,0.5491176
RPL35,551.53534
RPL35A,699.11646
RPL36,445.675
RPL36A,224.08629
RPL36A-HNRNPH2,45.865505
RPL36AL,257.05917
RPL37,78.53368
RPL37A,1094.1027
RPL38,646.34674
RPL39,761.2252
RPL39L,51.329937
RPL3L,0.034457415
RPL4,1786.4716
RPL41,2384.081
RPL5,2567.1858
RPL6,1590.5082
RPL7,2268.2576
RPL7A,1521.4728
RPL7L1,152.69148
RPL8,1571.8625
RPL9,1646.7478
RPLP0,2284.892
RPLP0P2,2.6564486
RPLP1,1975.4417
RPLP2,903.43365
RPN1,237.31145
RPN2,440.094
RPP14,35.980125
RPP21,71.40081
RPP25,1.627391
RPP25L,20.022654
RPP30,32.009094
RPP38,27.901466
RPP40,39.60211
RPPH1,5.136588
RPRD1A,65.00623
RPRD1B,19.729298
RPRD2,22.491314
RPRM,5.300094
RPRML,0.26451617
RPS10,818.52515
RPS10-NUDT3,58.46973
RPS10P7,0.4456847
RPS11,1271.4006
RPS12,1200.6587
RPS13,1360.8364
RPS14,1312.8827
RPS15,1358.5988
RPS15A,996.30426
RPS15AP10,4.86491
RPS16,968.35474
RPS16P5,4.1494827
RPS17,509.95102
RPS17L,509.95102
RPS18,2068.8706
RPS19,794.94226
RPS19BP1,88.45233
RPS2,1441.0654
RPS20,630.845
RPS21,334.87598
RPS23,206.00427
RPS24,747.153
RPS25,1240.967
RPS26,439.85254
RPS26P11,1.2628443
RPS27,1244.2239
RPS27A,1135.2596
RPS27L,113.80236
RPS28,862.067
RPS29,305.47305
RPS2P32,17.130316
RPS3,732.4435
RPS3A,2284.1133
RPS4X,1894.1952
RPS4Y1,194.96017
RPS4Y2,0.03489736
RPS5,1887.5173
RPS6,1430.2231
RPS6KA1,0.5656605
RPS6KA2,6.1865087
RPS6KA2-IT1,0.024281524
RPS6KA3,12.213179
RPS6KA4,1.1070374
RPS6KA5,11.058965
RPS6KA6,1.1210858
RPS6KB1,34.379986
RPS6KB2,21.30984
RPS6KC1,27.813242
RPS6KL1,4.622781
RPS7,710.9651
RPS7P5,0.14017595
RPS8,2019.9355
RPS9,732.8152
RPSA,2000.7246
RPSAP52,1.0187972
RPSAP58,39.323746
RPSAP9,5.4597263
RPTN,0.0
RPTOR,6.4463673
RPUSD1,21.274132
RPUSD2,15.178899
RPUSD3,30.52938
RPUSD4,38.00333
RQCD1,67.380356
RRAD,0.1904399
RRAGA,153.81091
RRAGB,21.09755
RRAGC,12.26485
RRAGD,2.7412884
RRAS,0.66721404
RRAS2,5.2750287
RRBP1,11.494212
RREB1,3.38977
RRH,0.75656295
RRM1,140.57011
RRM2,202.3362
RRM2B,25.549503
RRN3,50.92326
RRN3P1,8.452544
RRN3P2,6.7519846
RRN3P3,2.748753
RRNAD1,10.506446
RRP1,36.331062
RRP12,10.1239195
RRP15,18.172155
RRP1B,26.948948
RRP36,11.159922
RRP7A,34.847073
RRP7B,19.19516
RRP8,20.219767
RRP9,35.667763
RRS1,21.8431
RS1,0.117243394
RSAD1,17.647814
RSAD2,5.2875338
RSBN1,14.823267
RSBN1L,13.210024
RSBN1L-AS1,27.995958
RSC1A1,9.353196
RSF1,56.576256
RSG1,2.5082722
RSL1D1,62.73727
RSL24D1,230.99759
RSPH1,2.1274168
RSPH10B,0.91005886
RSPH10B2,0.91005886
RSPH3,8.897486
RSPH4A,2.7928748
RSPH6A,0.039706644
RSPH9,6.0402336
RSPO1,0.97234607
RSPO2,0.14395906
RSPO3,0.02557185
RSPO4,0.0
RSPRY1,132.47902
RSRC1,54.641724
RSRC2,144.58116
RSU1,27.686178
RSU1P2,0.22328426
RTBDN,0.95900124
RTCA,65.2215
RTDR1,1.3116153
RTEL1,13.448161
RTEL1-TNFRSF6B,3.2190347
RTF1,26.716938
RTFDC1,175.5181
RTKN,52.151123
RTKN2,25.291126
RTL1,1.5176128
RTN1,73.81378
RTN2,0.64920557
RTN3,600.73816
RTN4,127.275055
RTN4IP1,8.240917
RTN4R,2.5850813
RTN4RL1,0.038973104
RTN4RL2,0.7510187
RTP1,0.0
RTP2,0.0
RTP3,0.0
RTP4,1.5120821
RTTN,14.08084
RUFY1,18.936575
RUFY2,23.621334
RUFY3,117.71316
RUFY4,0.034867764
RUNDC1,19.522764
RUNDC3A,6.3421397
RUNDC3B,1.8817269
RUNX1,6.0467587
RUNX1-IT1,1.3197848
RUNX1T1,3.3177252
RUNX2,0.54994094
RUNX3,0.01967742
RUSC1,26.616531
RUSC1-AS1,1.1001844
RUSC2,14.576467
RUVBL1,146.26039
RUVBL2,296.16367
RWDD1,137.20152
RWDD2A,25.508472
RWDD2B,31.639841
RWDD3,28.672483
RWDD4,60.51424
RXFP1,0.11727291
RXFP2,0.0026979472
RXFP3,0.0
RXFP4,3.8773093
RXRA,3.5184515
RXRB,5.929403
RXRG,1.7356818
RYBP,13.187714
RYK,9.362068
RYR1,0.006070381
RYR2,0.09082112
RYR3,1.3447156
S100A1,0.06143447
S100A10,105.59597
S100A11,30.735252
S100A12,0.0
S100A13,37.99904
S100A14,0.25823927
S100A16,186.59644
S100A2,1.1086818
S100A3,0.3915836
S100A4,0.11513196
S100A5,0.044692084
S100A6,151.26012
S100A7,0.0
S100A7A,0.012316715
S100A7L2,0.0
S100A8,0.31876832
S100A9,1.7127335
S100B,524.91
S100G,0.034545455
S100P,0.055922218
S100PBP,22.386795
S100Z,0.0
S1PR1,2.371213
S1PR2,21.408508
S1PR3,6.532688
S1PR4,0.0
S1PR5,0.3834973
SAA1,0.12501466
SAA2,1.1662102
SAA2-SAA4,0.0
SAA3P,0.0
SAA4,0.044486534
SAAL1,69.25018
SAC3D1,5.652243
SACM1L,44.010746
SACS,26.336466
SAE1,254.05377
SAFB,132.609
SAFB2,37.894962
SAG,0.037068646
SAGE1,0.023812206
SALL1,27.990772
SALL2,9.432605
SALL3,23.206823
SALL4,0.57724327
SAMD1,3.5036478
SAMD10,5.7917423
SAMD11,1.0626987
SAMD12,0.7838991
SAMD12-AS1,0.0
SAMD13,11.198462
SAMD14,4.3987303
SAMD15,2.6375318
SAMD3,0.18686211
SAMD4A,6.355143
SAMD4B,13.233059
SAMD5,0.8912901
SAMD7,0.006334231
SAMD8,21.305365
SAMD9,7.25152
SAMD9L,7.239496
SAMHD1,19.583555
SAMM50,65.498024
SAMSN1,0.023255132
SAMSN1-AS1,0.0
SAP130,27.467356
SAP18,140.75471
SAP25,1.0273916
SAP30,13.0181265
SAP30BP,58.995003
SAP30L,8.696382
SAPCD1,16.521767
SAPCD2,66.41288
SAR1A,167.84451
SAR1B,41.64044
SARDH,0.72990346
SARM1,7.98331
SARNP,244.51454
SARS,236.68889
SARS2,20.018291
SART1,7.581866
SART3,32.02324
SASH1,15.339063
SASH3,0.0887391
SASS6,12.805304
SAT1,199.10956
SAT2,109.440094
SATB1,19.053127
SATB2,11.103131
SATB2-AS1,0.25551182
SATL1,0.14677419
SAV1,5.518062
SAYSD1,13.343386
SBDS,226.14284
SBDSP1,126.731476
SBF1,6.1926417
SBF1P1,0.47237223
SBF2,7.319962
SBF2-AS1,15.608801
SBK1,4.0823555
SBK2,0.0
SBNO1,61.51868
SBNO2,0.6642527
SBSN,0.548123
SBSPON,2.7821696
SC5DL,41.25816
SCAF1,1.4119043
SCAF11,52.21676
SCAF4,52.064533
SCAF8,17.831488
SCAI,10.412583
SCAMP1,66.08006
SCAMP2,46.0238
SCAMP3,115.558495
SCAMP4,21.390419
SCAMP5,10.126286
SCAND1,127.99385
SCAND2P,7.4393873
SCAND3,1.9034888
SCAP,24.787933
SCAPER,19.130144
SCARA3,36.810215
SCARA5,0.0
SCARB1,24.831303
SCARB2,130.66498
SCARF1,2.4150143
SCARF2,1.3959562
SCARNA1,3.7442164
SCARNA10,4.5961633
SCARNA11,0.0
SCARNA12,12.807226
SCARNA13,0.65868366
SCARNA14,0.41803202
SCARNA15,2.549973
SCARNA16,6.8190594
SCARNA17,4.9775605
SCARNA18,0.77758944
SCARNA2,9.239429
SCARNA20,0.9348973
SCARNA21,0.12096774
SCARNA22,3.7437027
SCARNA23,1.611897
SCARNA27,0.8877713
SCARNA3,0.7668663
SCARNA4,1.3431407
SCARNA5,2.4868338
SCARNA6,0.0
SCARNA7,1.228708
SCARNA8,0.0
SCARNA9,5.017291
SCARNA9L,2.0697174
SCCPDH,85.58215
SCD,60.094208
SCD5,295.4885
SCEL,0.8042011
SCFD1,79.56768
SCFD2,27.152136
SCG2,108.46568
SCG3,105.03321
SCG5,16.788448
SCGB1A1,0.10788874
SCGB1B2P,0.79463345
SCGB1C1,0.0
SCGB1D1,0.0
SCGB1D2,0.0
SCGB1D4,0.0
SCGB2A1,0.0
SCGB2A2,0.0
SCGB2B2,0.1603811
